Class,CreatedAt,Count
NEW,2019-05-25 06:00:00+00:00,128
NEW,2019-05-25 09:00:00+00:00,158
NEW,2019-05-25 12:00:00+00:00,177
NEW,2019-05-25 15:00:00+00:00,227
NEW,2019-05-25 18:00:00+00:00,175
NEW,2019-05-25 21:00:00+00:00,110
NEW,2019-05-26 00:00:00+00:00,34
NEW,2019-05-26 03:00:00+00:00,50
NEW,2019-05-26 06:00:00+00:00,207
NEW,2019-05-26 09:00:00+00:00,485
NEW,2019-05-26 12:00:00+00:00,779
NEW,2019-05-26 15:00:00+00:00,794
NEW,2019-05-26 18:00:00+00:00,911
NEW,2019-05-26 21:00:00+00:00,653
NEW,2019-05-27 00:00:00+00:00,52
NEW,2019-05-27 03:00:00+00:00,133
NEW,2019-05-27 06:00:00+00:00,289
NEW,2019-05-27 09:00:00+00:00,278
NEW,2019-05-27 12:00:00+00:00,207
NEW,2019-05-27 15:00:00+00:00,217
NEW,2019-05-27 18:00:00+00:00,216
NEW,2019-05-27 21:00:00+00:00,113
NEW,2019-05-28 00:00:00+00:00,41
NEW,2019-05-28 03:00:00+00:00,82
NEW,2019-05-28 06:00:00+00:00,131
NEW,2019-05-28 09:00:00+00:00,158
NEW,2019-05-28 12:00:00+00:00,187
NEW,2019-05-28 15:00:00+00:00,181
NEW,2019-05-28 18:00:00+00:00,180
NEW,2019-05-28 21:00:00+00:00,77
NEW,2019-05-29 00:00:00+00:00,27
NEW,2019-05-29 03:00:00+00:00,63
NEW,2019-05-29 06:00:00+00:00,102
NEW,2019-05-29 09:00:00+00:00,131
NEW,2019-05-29 12:00:00+00:00,97
NEW,2019-05-29 15:00:00+00:00,141
NEW,2019-05-29 18:00:00+00:00,67
NEW,2019-05-29 21:00:00+00:00,42
NEW,2019-05-30 00:00:00+00:00,6
NEW,2019-05-30 03:00:00+00:00,17
NEW,2019-05-30 06:00:00+00:00,38
NEW,2019-05-30 09:00:00+00:00,57
NEW,2019-05-30 12:00:00+00:00,92
NEW,2019-05-30 15:00:00+00:00,71
NEW,2019-05-30 18:00:00+00:00,74
NEW,2019-05-30 21:00:00+00:00,55
NEW,2019-05-31 00:00:00+00:00,7
NEW,2019-05-31 03:00:00+00:00,28
NEW,2019-05-31 06:00:00+00:00,50
NEW,2019-05-31 09:00:00+00:00,64
NEW,2019-05-31 12:00:00+00:00,66
NEW,2019-05-31 15:00:00+00:00,54
NEW,2019-05-31 18:00:00+00:00,61
NEW,2019-05-31 21:00:00+00:00,50
NEW,2019-06-01 00:00:00+00:00,10
NEW,2019-06-01 03:00:00+00:00,13
NEW,2019-06-01 06:00:00+00:00,75
NEW,2019-06-01 09:00:00+00:00,7
UNKNOWN,2019-05-20 06:00:00+00:00,2
UNKNOWN,2019-05-20 09:00:00+00:00,43
UNKNOWN,2019-05-20 12:00:00+00:00,14
UNKNOWN,2019-05-20 15:00:00+00:00,25
UNKNOWN,2019-05-20 18:00:00+00:00,32
UNKNOWN,2019-05-20 21:00:00+00:00,9
UNKNOWN,2019-05-21 00:00:00+00:00,0
UNKNOWN,2019-05-21 03:00:00+00:00,4
UNKNOWN,2019-05-21 06:00:00+00:00,8
UNKNOWN,2019-05-21 09:00:00+00:00,9
UNKNOWN,2019-05-21 12:00:00+00:00,12
UNKNOWN,2019-05-21 15:00:00+00:00,23
UNKNOWN,2019-05-21 18:00:00+00:00,23
UNKNOWN,2019-05-21 21:00:00+00:00,14
UNKNOWN,2019-05-22 00:00:00+00:00,2
UNKNOWN,2019-05-22 03:00:00+00:00,5
UNKNOWN,2019-05-22 06:00:00+00:00,6
UNKNOWN,2019-05-22 09:00:00+00:00,22
UNKNOWN,2019-05-22 12:00:00+00:00,17
UNKNOWN,2019-05-22 15:00:00+00:00,15
UNKNOWN,2019-05-22 18:00:00+00:00,57
UNKNOWN,2019-05-22 21:00:00+00:00,11
UNKNOWN,2019-05-23 00:00:00+00:00,1
UNKNOWN,2019-05-23 03:00:00+00:00,5
UNKNOWN,2019-05-23 06:00:00+00:00,11
UNKNOWN,2019-05-23 09:00:00+00:00,37
UNKNOWN,2019-05-23 12:00:00+00:00,37
UNKNOWN,2019-05-23 15:00:00+00:00,7
UNKNOWN,2019-05-23 18:00:00+00:00,18
UNKNOWN,2019-05-23 21:00:00+00:00,11
UNKNOWN,2019-05-24 00:00:00+00:00,0
UNKNOWN,2019-05-24 03:00:00+00:00,6
UNKNOWN,2019-05-24 06:00:00+00:00,17
UNKNOWN,2019-05-24 09:00:00+00:00,41
UNKNOWN,2019-05-24 12:00:00+00:00,64
UNKNOWN,2019-05-24 15:00:00+00:00,27
UNKNOWN,2019-05-24 18:00:00+00:00,37
UNKNOWN,2019-05-24 21:00:00+00:00,11
UNKNOWN,2019-05-25 00:00:00+00:00,2
UNKNOWN,2019-05-25 03:00:00+00:00,6
UNKNOWN,2019-05-25 06:00:00+00:00,15
UNKNOWN,2019-05-25 09:00:00+00:00,36
UNKNOWN,2019-05-25 12:00:00+00:00,14
UNKNOWN,2019-05-25 15:00:00+00:00,15
UNKNOWN,2019-05-25 18:00:00+00:00,15
UNKNOWN,2019-05-25 21:00:00+00:00,8
UNKNOWN,2019-05-26 00:00:00+00:00,1
UNKNOWN,2019-05-26 03:00:00+00:00,28
UNKNOWN,2019-05-26 06:00:00+00:00,49
UNKNOWN,2019-05-26 09:00:00+00:00,69
UNKNOWN,2019-05-26 12:00:00+00:00,55
UNKNOWN,2019-05-26 15:00:00+00:00,145
UNKNOWN,2019-05-26 18:00:00+00:00,231
UNKNOWN,2019-05-26 21:00:00+00:00,124
UNKNOWN,2019-05-27 00:00:00+00:00,9
UNKNOWN,2019-05-27 03:00:00+00:00,28
UNKNOWN,2019-05-27 06:00:00+00:00,42
UNKNOWN,2019-05-27 09:00:00+00:00,38
UNKNOWN,2019-05-27 12:00:00+00:00,35
UNKNOWN,2019-05-27 15:00:00+00:00,31
UNKNOWN,2019-05-27 18:00:00+00:00,32
UNKNOWN,2019-05-27 21:00:00+00:00,17
UNKNOWN,2019-05-28 00:00:00+00:00,4
UNKNOWN,2019-05-28 03:00:00+00:00,6
UNKNOWN,2019-05-28 06:00:00+00:00,9
UNKNOWN,2019-05-28 09:00:00+00:00,20
UNKNOWN,2019-05-28 12:00:00+00:00,18
UNKNOWN,2019-05-28 15:00:00+00:00,37
UNKNOWN,2019-05-28 18:00:00+00:00,13
UNKNOWN,2019-05-28 21:00:00+00:00,10
UNKNOWN,2019-05-29 00:00:00+00:00,0
UNKNOWN,2019-05-29 03:00:00+00:00,4
UNKNOWN,2019-05-29 06:00:00+00:00,11
UNKNOWN,2019-05-29 09:00:00+00:00,18
UNKNOWN,2019-05-29 12:00:00+00:00,27
UNKNOWN,2019-05-29 15:00:00+00:00,14
