Type,CreatedAt,Count
REPLY,2019-05-21 09:00:00+03:00,1
REPLY,2019-05-21 12:00:00+03:00,2
REPLY,2019-05-21 15:00:00+03:00,0
REPLY,2019-05-21 18:00:00+03:00,0
REPLY,2019-05-21 21:00:00+03:00,8
REPLY,2019-05-22 00:00:00+03:00,6
REPLY,2019-05-22 03:00:00+03:00,0
REPLY,2019-05-22 06:00:00+03:00,1
REPLY,2019-05-22 09:00:00+03:00,1
REPLY,2019-05-22 12:00:00+03:00,1
REPLY,2019-05-22 15:00:00+03:00,0
REPLY,2019-05-22 18:00:00+03:00,1
REPLY,2019-05-22 21:00:00+03:00,3
REPLY,2019-05-23 00:00:00+03:00,1
REPLY,2019-05-23 03:00:00+03:00,0
REPLY,2019-05-23 06:00:00+03:00,1
REPLY,2019-05-23 09:00:00+03:00,1
REPLY,2019-05-23 12:00:00+03:00,5
REPLY,2019-05-23 15:00:00+03:00,1
REPLY,2019-05-23 18:00:00+03:00,1
REPLY,2019-05-23 21:00:00+03:00,4
REPLY,2019-05-24 00:00:00+03:00,1
REPLY,2019-05-24 03:00:00+03:00,0
REPLY,2019-05-24 06:00:00+03:00,0
REPLY,2019-05-24 09:00:00+03:00,2
REPLY,2019-05-24 12:00:00+03:00,2
REPLY,2019-05-24 15:00:00+03:00,13
REPLY,2019-05-24 18:00:00+03:00,2
REPLY,2019-05-24 21:00:00+03:00,12
REPLY,2019-05-25 00:00:00+03:00,2
REPLY,2019-05-25 03:00:00+03:00,0
REPLY,2019-05-25 06:00:00+03:00,0
REPLY,2019-05-25 09:00:00+03:00,0
REPLY,2019-05-25 12:00:00+03:00,5
REPLY,2019-05-25 15:00:00+03:00,1
REPLY,2019-05-25 18:00:00+03:00,0
REPLY,2019-05-25 21:00:00+03:00,1
REPLY,2019-05-26 00:00:00+03:00,1
REPLY,2019-05-26 03:00:00+03:00,0
REPLY,2019-05-26 06:00:00+03:00,4
REPLY,2019-05-26 09:00:00+03:00,4
REPLY,2019-05-26 12:00:00+03:00,3
REPLY,2019-05-26 15:00:00+03:00,2
REPLY,2019-05-26 18:00:00+03:00,6
REPLY,2019-05-26 21:00:00+03:00,50
REPLY,2019-05-27 00:00:00+03:00,8
REPLY,2019-05-27 03:00:00+03:00,0
REPLY,2019-05-27 06:00:00+03:00,1
REPLY,2019-05-27 09:00:00+03:00,4
REPLY,2019-05-27 12:00:00+03:00,2
REPLY,2019-05-27 15:00:00+03:00,3
REPLY,2019-05-27 18:00:00+03:00,4
REPLY,2019-05-27 21:00:00+03:00,8
REPLY,2019-05-28 00:00:00+03:00,9
REPLY,2019-05-28 03:00:00+03:00,0
REPLY,2019-05-28 06:00:00+03:00,0
REPLY,2019-05-28 09:00:00+03:00,1
REPLY,2019-05-28 12:00:00+03:00,3
REPLY,2019-05-28 15:00:00+03:00,2
REPLY,2019-05-28 18:00:00+03:00,4
REPLY,2019-05-28 21:00:00+03:00,5
REPLY,2019-05-29 00:00:00+03:00,7
REPLY,2019-05-29 03:00:00+03:00,0
REPLY,2019-05-29 06:00:00+03:00,0
REPLY,2019-05-29 09:00:00+03:00,2
REPLY,2019-05-29 12:00:00+03:00,1
REPLY,2019-05-29 15:00:00+03:00,8
REPLY,2019-05-29 18:00:00+03:00,2
REPLY,2019-05-29 21:00:00+03:00,1
REPLY,2019-05-30 00:00:00+03:00,5
REPLY,2019-05-30 03:00:00+03:00,0
REPLY,2019-05-30 06:00:00+03:00,0
REPLY,2019-05-30 09:00:00+03:00,0
REPLY,2019-05-30 12:00:00+03:00,0
REPLY,2019-05-30 15:00:00+03:00,5
REPLY,2019-05-30 18:00:00+03:00,1
REPLY,2019-05-30 21:00:00+03:00,1
REPLY,2019-05-31 00:00:00+03:00,1
REPLY,2019-05-31 03:00:00+03:00,0
REPLY,2019-05-31 06:00:00+03:00,1
REPLY,2019-05-31 09:00:00+03:00,0
REPLY,2019-05-31 12:00:00+03:00,2
REPLY,2019-05-31 15:00:00+03:00,1
REPLY,2019-05-31 18:00:00+03:00,1
REPLY,2019-05-31 21:00:00+03:00,0
REPLY,2019-06-01 00:00:00+03:00,1
REPLY,2019-06-01 03:00:00+03:00,0
REPLY,2019-06-01 06:00:00+03:00,0
REPLY,2019-06-01 09:00:00+03:00,2
RETWEET,2019-05-20 09:00:00+03:00,1
RETWEET,2019-05-20 12:00:00+03:00,16
RETWEET,2019-05-20 15:00:00+03:00,6
RETWEET,2019-05-20 18:00:00+03:00,7
RETWEET,2019-05-20 21:00:00+03:00,22
RETWEET,2019-05-21 00:00:00+03:00,6
RETWEET,2019-05-21 03:00:00+03:00,0
RETWEET,2019-05-21 06:00:00+03:00,0
RETWEET,2019-05-21 09:00:00+03:00,3
RETWEET,2019-05-21 12:00:00+03:00,4
RETWEET,2019-05-21 15:00:00+03:00,4
RETWEET,2019-05-21 18:00:00+03:00,20
RETWEET,2019-05-21 21:00:00+03:00,2
RETWEET,2019-05-22 00:00:00+03:00,4
RETWEET,2019-05-22 03:00:00+03:00,1
RETWEET,2019-05-22 06:00:00+03:00,1
RETWEET,2019-05-22 09:00:00+03:00,1
RETWEET,2019-05-22 12:00:00+03:00,17
RETWEET,2019-05-22 15:00:00+03:00,13
RETWEET,2019-05-22 18:00:00+03:00,7
RETWEET,2019-05-22 21:00:00+03:00,15
RETWEET,2019-05-23 00:00:00+03:00,4
RETWEET,2019-05-23 03:00:00+03:00,1
RETWEET,2019-05-23 06:00:00+03:00,0
RETWEET,2019-05-23 09:00:00+03:00,6
RETWEET,2019-05-23 12:00:00+03:00,18
RETWEET,2019-05-23 15:00:00+03:00,21
RETWEET,2019-05-23 18:00:00+03:00,3
RETWEET,2019-05-23 21:00:00+03:00,4
RETWEET,2019-05-24 00:00:00+03:00,8
RETWEET,2019-05-24 03:00:00+03:00,0
RETWEET,2019-05-24 06:00:00+03:00,2
RETWEET,2019-05-24 09:00:00+03:00,3
RETWEET,2019-05-24 12:00:00+03:00,22
RETWEET,2019-05-24 15:00:00+03:00,19
RETWEET,2019-05-24 18:00:00+03:00,12
RETWEET,2019-05-24 21:00:00+03:00,15
RETWEET,2019-05-25 00:00:00+03:00,5
RETWEET,2019-05-25 03:00:00+03:00,0
RETWEET,2019-05-25 06:00:00+03:00,0
RETWEET,2019-05-25 09:00:00+03:00,4
RETWEET,2019-05-25 12:00:00+03:00,23
RETWEET,2019-05-25 15:00:00+03:00,9
RETWEET,2019-05-25 18:00:00+03:00,11
RETWEET,2019-05-25 21:00:00+03:00,13
RETWEET,2019-05-26 00:00:00+03:00,4
RETWEET,2019-05-26 03:00:00+03:00,1
RETWEET,2019-05-26 06:00:00+03:00,1
RETWEET,2019-05-26 09:00:00+03:00,4
RETWEET,2019-05-26 12:00:00+03:00,20
RETWEET,2019-05-26 15:00:00+03:00,18
RETWEET,2019-05-26 18:00:00+03:00,54
RETWEET,2019-05-26 21:00:00+03:00,69
RETWEET,2019-05-27 00:00:00+03:00,66
RETWEET,2019-05-27 03:00:00+03:00,2
RETWEET,2019-05-27 06:00:00+03:00,10
RETWEET,2019-05-27 09:00:00+03:00,8
RETWEET,2019-05-27 12:00:00+03:00,13
RETWEET,2019-05-27 15:00:00+03:00,15
RETWEET,2019-05-27 18:00:00+03:00,12
RETWEET,2019-05-27 21:00:00+03:00,17
RETWEET,2019-05-28 00:00:00+03:00,6
RETWEET,2019-05-28 03:00:00+03:00,2
RETWEET,2019-05-28 06:00:00+03:00,2
RETWEET,2019-05-28 09:00:00+03:00,1
RETWEET,2019-05-28 12:00:00+03:00,7
RETWEET,2019-05-28 15:00:00+03:00,9
RETWEET,2019-05-28 18:00:00+03:00,17
RETWEET,2019-05-28 21:00:00+03:00,6
RETWEET,2019-05-29 00:00:00+03:00,2
RETWEET,2019-05-29 03:00:00+03:00,0
RETWEET,2019-05-29 06:00:00+03:00,3
RETWEET,2019-05-29 09:00:00+03:00,5
RETWEET,2019-05-29 12:00:00+03:00,9
RETWEET,2019-05-29 15:00:00+03:00,11
RETWEET,2019-05-29 18:00:00+03:00,7
RETWEET,2019-05-29 21:00:00+03:00,3
RETWEET,2019-05-30 00:00:00+03:00,2
RETWEET,2019-05-30 03:00:00+03:00,0
RETWEET,2019-05-30 06:00:00+03:00,0
RETWEET,2019-05-30 09:00:00+03:00,1
RETWEET,2019-05-30 12:00:00+03:00,1
RETWEET,2019-05-30 15:00:00+03:00,5
RETWEET,2019-05-30 18:00:00+03:00,6
RETWEET,2019-05-30 21:00:00+03:00,4
RETWEET,2019-05-31 00:00:00+03:00,2
RETWEET,2019-05-31 03:00:00+03:00,1
RETWEET,2019-05-31 06:00:00+03:00,2
RETWEET,2019-05-31 09:00:00+03:00,0
RETWEET,2019-05-31 12:00:00+03:00,2
RETWEET,2019-05-31 15:00:00+03:00,1
RETWEET,2019-05-31 18:00:00+03:00,13
RETWEET,2019-05-31 21:00:00+03:00,2
TWEET,2019-05-20 12:00:00+03:00,21
TWEET,2019-05-20 15:00:00+03:00,4
TWEET,2019-05-20 18:00:00+03:00,14
TWEET,2019-05-20 21:00:00+03:00,2
TWEET,2019-05-21 00:00:00+03:00,0
TWEET,2019-05-21 03:00:00+03:00,0
TWEET,2019-05-21 06:00:00+03:00,2
TWEET,2019-05-21 09:00:00+03:00,4
TWEET,2019-05-21 12:00:00+03:00,3
TWEET,2019-05-21 15:00:00+03:00,8
TWEET,2019-05-21 18:00:00+03:00,3
TWEET,2019-05-21 21:00:00+03:00,12
TWEET,2019-05-22 00:00:00+03:00,4
TWEET,2019-05-22 03:00:00+03:00,1
TWEET,2019-05-22 06:00:00+03:00,3
TWEET,2019-05-22 09:00:00+03:00,4
TWEET,2019-05-22 12:00:00+03:00,4
TWEET,2019-05-22 15:00:00+03:00,3
TWEET,2019-05-22 18:00:00+03:00,7
TWEET,2019-05-22 21:00:00+03:00,27
TWEET,2019-05-23 00:00:00+03:00,5
TWEET,2019-05-23 03:00:00+03:00,0
TWEET,2019-05-23 06:00:00+03:00,4
TWEET,2019-05-23 09:00:00+03:00,4
TWEET,2019-05-23 12:00:00+03:00,13
TWEET,2019-05-23 15:00:00+03:00,14
TWEET,2019-05-23 18:00:00+03:00,3
TWEET,2019-05-23 21:00:00+03:00,10
TWEET,2019-05-24 00:00:00+03:00,2
TWEET,2019-05-24 03:00:00+03:00,0
TWEET,2019-05-24 06:00:00+03:00,4
TWEET,2019-05-24 09:00:00+03:00,12
TWEET,2019-05-24 12:00:00+03:00,17
TWEET,2019-05-24 15:00:00+03:00,31
TWEET,2019-05-24 18:00:00+03:00,13
TWEET,2019-05-24 21:00:00+03:00,4
TWEET,2019-05-25 00:00:00+03:00,4
TWEET,2019-05-25 03:00:00+03:00,2
TWEET,2019-05-25 06:00:00+03:00,6
TWEET,2019-05-25 09:00:00+03:00,11
TWEET,2019-05-25 12:00:00+03:00,7
TWEET,2019-05-25 15:00:00+03:00,3
TWEET,2019-05-25 18:00:00+03:00,4
TWEET,2019-05-25 21:00:00+03:00,1
TWEET,2019-05-26 00:00:00+03:00,2
TWEET,2019-05-26 03:00:00+03:00,0
TWEET,2019-05-26 06:00:00+03:00,20
TWEET,2019-05-26 09:00:00+03:00,38
TWEET,2019-05-26 12:00:00+03:00,42
TWEET,2019-05-26 15:00:00+03:00,34
TWEET,2019-05-26 18:00:00+03:00,80
TWEET,2019-05-26 21:00:00+03:00,109
TWEET,2019-05-27 00:00:00+03:00,41
TWEET,2019-05-27 03:00:00+03:00,6
TWEET,2019-05-27 06:00:00+03:00,17
TWEET,2019-05-27 09:00:00+03:00,26
TWEET,2019-05-27 12:00:00+03:00,21
TWEET,2019-05-27 15:00:00+03:00,16
TWEET,2019-05-27 18:00:00+03:00,13
TWEET,2019-05-27 21:00:00+03:00,7
TWEET,2019-05-28 00:00:00+03:00,2
TWEET,2019-05-28 03:00:00+03:00,2
TWEET,2019-05-28 06:00:00+03:00,3
TWEET,2019-05-28 09:00:00+03:00,7
TWEET,2019-05-28 12:00:00+03:00,9
TWEET,2019-05-28 15:00:00+03:00,7
TWEET,2019-05-28 18:00:00+03:00,16
TWEET,2019-05-28 21:00:00+03:00,2
TWEET,2019-05-29 00:00:00+03:00,1
TWEET,2019-05-29 03:00:00+03:00,0
TWEET,2019-05-29 06:00:00+03:00,1
TWEET,2019-05-29 09:00:00+03:00,4
TWEET,2019-05-29 12:00:00+03:00,7
TWEET,2019-05-29 15:00:00+03:00,7
TWEET,2019-05-29 18:00:00+03:00,5
TWEET,2019-05-29 21:00:00+03:00,0
TWEET,2019-05-30 00:00:00+03:00,3
TWEET,2019-05-30 03:00:00+03:00,0
TWEET,2019-05-30 06:00:00+03:00,1
TWEET,2019-05-30 09:00:00+03:00,0
TWEET,2019-05-30 12:00:00+03:00,2
TWEET,2019-05-30 15:00:00+03:00,2
TWEET,2019-05-30 18:00:00+03:00,0
TWEET,2019-05-30 21:00:00+03:00,0
TWEET,2019-05-31 00:00:00+03:00,0
TWEET,2019-05-31 03:00:00+03:00,0
TWEET,2019-05-31 06:00:00+03:00,0
TWEET,2019-05-31 09:00:00+03:00,1
TWEET,2019-05-31 12:00:00+03:00,1
TWEET,2019-05-31 15:00:00+03:00,0
TWEET,2019-05-31 18:00:00+03:00,4
TWEET,2019-05-31 21:00:00+03:00,0
TWEET,2019-06-01 00:00:00+03:00,1
TWEET,2019-06-01 03:00:00+03:00,0
TWEET,2019-06-01 06:00:00+03:00,0
TWEET,2019-06-01 09:00:00+03:00,24
