Type,CreatedAt,Count
QUOTE,2019-05-26 03:00:00+03:00,6
QUOTE,2019-05-26 06:00:00+03:00,20
QUOTE,2019-05-26 09:00:00+03:00,77
QUOTE,2019-05-26 12:00:00+03:00,137
QUOTE,2019-05-26 15:00:00+03:00,131
QUOTE,2019-05-26 18:00:00+03:00,295
QUOTE,2019-05-26 21:00:00+03:00,399
QUOTE,2019-05-27 00:00:00+03:00,323
QUOTE,2019-05-27 03:00:00+03:00,48
QUOTE,2019-05-27 06:00:00+03:00,54
QUOTE,2019-05-27 09:00:00+03:00,159
QUOTE,2019-05-27 12:00:00+03:00,141
QUOTE,2019-05-27 15:00:00+03:00,121
QUOTE,2019-05-27 18:00:00+03:00,87
QUOTE,2019-05-27 21:00:00+03:00,102
QUOTE,2019-05-28 00:00:00+03:00,37
QUOTE,2019-05-28 03:00:00+03:00,10
QUOTE,2019-05-28 06:00:00+03:00,26
QUOTE,2019-05-28 09:00:00+03:00,53
QUOTE,2019-05-28 12:00:00+03:00,56
QUOTE,2019-05-28 15:00:00+03:00,92
QUOTE,2019-05-28 18:00:00+03:00,75
QUOTE,2019-05-28 21:00:00+03:00,86
QUOTE,2019-05-29 00:00:00+03:00,41
QUOTE,2019-05-29 03:00:00+03:00,6
QUOTE,2019-05-29 06:00:00+03:00,15
QUOTE,2019-05-29 09:00:00+03:00,30
QUOTE,2019-05-29 12:00:00+03:00,60
QUOTE,2019-05-29 15:00:00+03:00,37
QUOTE,2019-05-29 18:00:00+03:00,27
QUOTE,2019-05-29 21:00:00+03:00,6
QUOTE,2019-05-30 00:00:00+03:00,3
QUOTE,2019-05-30 03:00:00+03:00,3
QUOTE,2019-05-30 06:00:00+03:00,1
QUOTE,2019-05-30 09:00:00+03:00,3
QUOTE,2019-05-30 12:00:00+03:00,12
QUOTE,2019-05-30 15:00:00+03:00,7
QUOTE,2019-05-30 18:00:00+03:00,3
QUOTE,2019-05-30 21:00:00+03:00,4
QUOTE,2019-05-31 00:00:00+03:00,1
QUOTE,2019-05-31 03:00:00+03:00,1
QUOTE,2019-05-31 06:00:00+03:00,4
QUOTE,2019-05-31 09:00:00+03:00,2
QUOTE,2019-05-31 12:00:00+03:00,1
QUOTE,2019-05-31 15:00:00+03:00,10
QUOTE,2019-05-31 18:00:00+03:00,1
QUOTE,2019-05-31 21:00:00+03:00,2
QUOTE,2019-06-01 00:00:00+03:00,3
QUOTE,2019-06-01 03:00:00+03:00,0
QUOTE,2019-06-01 06:00:00+03:00,0
QUOTE,2019-06-01 09:00:00+03:00,5
QUOTE,2019-06-01 12:00:00+03:00,1
REPLY,2019-05-20 09:00:00+03:00,20
REPLY,2019-05-20 12:00:00+03:00,134
REPLY,2019-05-20 15:00:00+03:00,101
REPLY,2019-05-20 18:00:00+03:00,128
REPLY,2019-05-20 21:00:00+03:00,200
REPLY,2019-05-21 00:00:00+03:00,86
REPLY,2019-05-21 03:00:00+03:00,15
REPLY,2019-05-21 06:00:00+03:00,83
REPLY,2019-05-21 09:00:00+03:00,140
REPLY,2019-05-21 12:00:00+03:00,191
REPLY,2019-05-21 15:00:00+03:00,202
REPLY,2019-05-21 18:00:00+03:00,198
REPLY,2019-05-21 21:00:00+03:00,229
REPLY,2019-05-22 00:00:00+03:00,81
REPLY,2019-05-22 03:00:00+03:00,21
REPLY,2019-05-22 06:00:00+03:00,56
REPLY,2019-05-22 09:00:00+03:00,124
REPLY,2019-05-22 12:00:00+03:00,186
REPLY,2019-05-22 15:00:00+03:00,144
REPLY,2019-05-22 18:00:00+03:00,150
REPLY,2019-05-22 21:00:00+03:00,268
REPLY,2019-05-23 00:00:00+03:00,83
REPLY,2019-05-23 03:00:00+03:00,17
REPLY,2019-05-23 06:00:00+03:00,57
REPLY,2019-05-23 09:00:00+03:00,116
REPLY,2019-05-23 12:00:00+03:00,115
REPLY,2019-05-23 15:00:00+03:00,154
REPLY,2019-05-23 18:00:00+03:00,140
REPLY,2019-05-23 21:00:00+03:00,160
REPLY,2019-05-24 00:00:00+03:00,74
REPLY,2019-05-24 03:00:00+03:00,14
REPLY,2019-05-24 06:00:00+03:00,45
REPLY,2019-05-24 09:00:00+03:00,113
REPLY,2019-05-24 12:00:00+03:00,159
REPLY,2019-05-24 15:00:00+03:00,200
REPLY,2019-05-24 18:00:00+03:00,166
REPLY,2019-05-24 21:00:00+03:00,321
REPLY,2019-05-25 00:00:00+03:00,171
REPLY,2019-05-25 03:00:00+03:00,21
REPLY,2019-05-25 06:00:00+03:00,97
REPLY,2019-05-25 09:00:00+03:00,157
REPLY,2019-05-25 12:00:00+03:00,208
REPLY,2019-05-25 15:00:00+03:00,168
REPLY,2019-05-25 18:00:00+03:00,163
REPLY,2019-05-25 21:00:00+03:00,256
REPLY,2019-05-26 00:00:00+03:00,122
REPLY,2019-05-26 03:00:00+03:00,28
REPLY,2019-05-26 06:00:00+03:00,81
REPLY,2019-05-26 09:00:00+03:00,182
REPLY,2019-05-26 12:00:00+03:00,234
REPLY,2019-05-26 15:00:00+03:00,183
REPLY,2019-05-26 18:00:00+03:00,268
REPLY,2019-05-26 21:00:00+03:00,496
REPLY,2019-05-27 00:00:00+03:00,444
REPLY,2019-05-27 03:00:00+03:00,77
REPLY,2019-05-27 06:00:00+03:00,155
REPLY,2019-05-27 09:00:00+03:00,299
REPLY,2019-05-27 12:00:00+03:00,326
REPLY,2019-05-27 15:00:00+03:00,333
REPLY,2019-05-27 18:00:00+03:00,327
REPLY,2019-05-27 21:00:00+03:00,382
REPLY,2019-05-28 00:00:00+03:00,129
REPLY,2019-05-28 03:00:00+03:00,25
REPLY,2019-05-28 06:00:00+03:00,90
REPLY,2019-05-28 09:00:00+03:00,259
REPLY,2019-05-28 12:00:00+03:00,281
REPLY,2019-05-28 15:00:00+03:00,407
REPLY,2019-05-28 18:00:00+03:00,281
REPLY,2019-05-28 21:00:00+03:00,298
REPLY,2019-05-29 00:00:00+03:00,136
REPLY,2019-05-29 03:00:00+03:00,32
REPLY,2019-05-29 06:00:00+03:00,106
REPLY,2019-05-29 09:00:00+03:00,178
REPLY,2019-05-29 12:00:00+03:00,184
REPLY,2019-05-29 15:00:00+03:00,127
REPLY,2019-05-29 18:00:00+03:00,136
REPLY,2019-05-29 21:00:00+03:00,151
REPLY,2019-05-30 00:00:00+03:00,76
REPLY,2019-05-30 03:00:00+03:00,8
REPLY,2019-05-30 06:00:00+03:00,70
REPLY,2019-05-30 09:00:00+03:00,145
REPLY,2019-05-30 12:00:00+03:00,118
REPLY,2019-05-30 15:00:00+03:00,146
REPLY,2019-05-30 18:00:00+03:00,146
REPLY,2019-05-30 21:00:00+03:00,124
REPLY,2019-05-31 00:00:00+03:00,96
REPLY,2019-05-31 03:00:00+03:00,14
REPLY,2019-05-31 06:00:00+03:00,72
REPLY,2019-05-31 09:00:00+03:00,126
REPLY,2019-05-31 12:00:00+03:00,137
REPLY,2019-05-31 15:00:00+03:00,121
REPLY,2019-05-31 18:00:00+03:00,130
REPLY,2019-05-31 21:00:00+03:00,131
REPLY,2019-06-01 00:00:00+03:00,72
REPLY,2019-06-01 03:00:00+03:00,7
REPLY,2019-06-01 06:00:00+03:00,48
REPLY,2019-06-01 09:00:00+03:00,104
REPLY,2019-06-01 12:00:00+03:00,15
RETWEET,2019-05-20 09:00:00+03:00,149
RETWEET,2019-05-20 12:00:00+03:00,791
RETWEET,2019-05-20 15:00:00+03:00,723
RETWEET,2019-05-20 18:00:00+03:00,724
RETWEET,2019-05-20 21:00:00+03:00,1111
RETWEET,2019-05-21 00:00:00+03:00,525
RETWEET,2019-05-21 03:00:00+03:00,137
RETWEET,2019-05-21 06:00:00+03:00,248
RETWEET,2019-05-21 09:00:00+03:00,543
RETWEET,2019-05-21 12:00:00+03:00,907
RETWEET,2019-05-21 15:00:00+03:00,1010
RETWEET,2019-05-21 18:00:00+03:00,922
RETWEET,2019-05-21 21:00:00+03:00,1191
RETWEET,2019-05-22 00:00:00+03:00,555
RETWEET,2019-05-22 03:00:00+03:00,75
RETWEET,2019-05-22 06:00:00+03:00,483
RETWEET,2019-05-22 09:00:00+03:00,754
RETWEET,2019-05-22 12:00:00+03:00,1271
RETWEET,2019-05-22 15:00:00+03:00,1046
RETWEET,2019-05-22 18:00:00+03:00,955
RETWEET,2019-05-22 21:00:00+03:00,1846
RETWEET,2019-05-23 00:00:00+03:00,805
RETWEET,2019-05-23 03:00:00+03:00,162
RETWEET,2019-05-23 06:00:00+03:00,347
RETWEET,2019-05-23 09:00:00+03:00,1016
RETWEET,2019-05-23 12:00:00+03:00,1011
RETWEET,2019-05-23 15:00:00+03:00,1078
RETWEET,2019-05-23 18:00:00+03:00,1052
RETWEET,2019-05-23 21:00:00+03:00,1550
RETWEET,2019-05-24 00:00:00+03:00,543
RETWEET,2019-05-24 03:00:00+03:00,87
RETWEET,2019-05-24 06:00:00+03:00,404
RETWEET,2019-05-24 09:00:00+03:00,875
RETWEET,2019-05-24 12:00:00+03:00,1310
RETWEET,2019-05-24 15:00:00+03:00,1281
RETWEET,2019-05-24 18:00:00+03:00,1144
RETWEET,2019-05-24 21:00:00+03:00,2339
RETWEET,2019-05-25 00:00:00+03:00,819
RETWEET,2019-05-25 03:00:00+03:00,188
RETWEET,2019-05-25 06:00:00+03:00,459
RETWEET,2019-05-25 09:00:00+03:00,899
RETWEET,2019-05-25 12:00:00+03:00,1220
RETWEET,2019-05-25 15:00:00+03:00,1245
RETWEET,2019-05-25 18:00:00+03:00,1342
RETWEET,2019-05-25 21:00:00+03:00,1639
RETWEET,2019-05-26 00:00:00+03:00,838
RETWEET,2019-05-26 03:00:00+03:00,494
RETWEET,2019-05-26 06:00:00+03:00,512
RETWEET,2019-05-26 09:00:00+03:00,1485
RETWEET,2019-05-26 12:00:00+03:00,2307
RETWEET,2019-05-26 15:00:00+03:00,2557
RETWEET,2019-05-26 18:00:00+03:00,5099
RETWEET,2019-05-26 21:00:00+03:00,7890
RETWEET,2019-05-27 00:00:00+03:00,5858
RETWEET,2019-05-27 03:00:00+03:00,923
RETWEET,2019-05-27 06:00:00+03:00,1398
RETWEET,2019-05-27 09:00:00+03:00,2594
RETWEET,2019-05-27 12:00:00+03:00,2189
RETWEET,2019-05-27 15:00:00+03:00,2045
RETWEET,2019-05-27 18:00:00+03:00,1541
RETWEET,2019-05-27 21:00:00+03:00,1816
RETWEET,2019-05-28 00:00:00+03:00,696
RETWEET,2019-05-28 03:00:00+03:00,115
RETWEET,2019-05-28 06:00:00+03:00,479
RETWEET,2019-05-28 09:00:00+03:00,1036
RETWEET,2019-05-28 12:00:00+03:00,1090
RETWEET,2019-05-28 15:00:00+03:00,1569
RETWEET,2019-05-28 18:00:00+03:00,1213
RETWEET,2019-05-28 21:00:00+03:00,1336
RETWEET,2019-05-29 00:00:00+03:00,618
RETWEET,2019-05-29 03:00:00+03:00,90
RETWEET,2019-05-29 06:00:00+03:00,421
RETWEET,2019-05-29 09:00:00+03:00,794
RETWEET,2019-05-29 12:00:00+03:00,852
RETWEET,2019-05-29 15:00:00+03:00,897
RETWEET,2019-05-29 18:00:00+03:00,811
RETWEET,2019-05-29 21:00:00+03:00,378
RETWEET,2019-05-30 00:00:00+03:00,147
RETWEET,2019-05-30 03:00:00+03:00,79
RETWEET,2019-05-30 06:00:00+03:00,156
RETWEET,2019-05-30 09:00:00+03:00,396
RETWEET,2019-05-30 12:00:00+03:00,294
RETWEET,2019-05-30 15:00:00+03:00,389
RETWEET,2019-05-30 18:00:00+03:00,354
RETWEET,2019-05-30 21:00:00+03:00,463
RETWEET,2019-05-31 00:00:00+03:00,197
RETWEET,2019-05-31 03:00:00+03:00,41
RETWEET,2019-05-31 06:00:00+03:00,140
RETWEET,2019-05-31 09:00:00+03:00,314
RETWEET,2019-05-31 12:00:00+03:00,332
RETWEET,2019-05-31 15:00:00+03:00,453
RETWEET,2019-05-31 18:00:00+03:00,511
RETWEET,2019-05-31 21:00:00+03:00,572
RETWEET,2019-06-01 00:00:00+03:00,244
RETWEET,2019-06-01 03:00:00+03:00,47
RETWEET,2019-06-01 06:00:00+03:00,188
RETWEET,2019-06-01 09:00:00+03:00,357
RETWEET,2019-06-01 12:00:00+03:00,34
TWEET,2019-05-20 09:00:00+03:00,5
TWEET,2019-05-20 12:00:00+03:00,47
TWEET,2019-05-20 15:00:00+03:00,46
TWEET,2019-05-20 18:00:00+03:00,49
TWEET,2019-05-20 21:00:00+03:00,47
TWEET,2019-05-21 00:00:00+03:00,22
TWEET,2019-05-21 03:00:00+03:00,13
TWEET,2019-05-21 06:00:00+03:00,16
TWEET,2019-05-21 09:00:00+03:00,48
TWEET,2019-05-21 12:00:00+03:00,37
TWEET,2019-05-21 15:00:00+03:00,42
TWEET,2019-05-21 18:00:00+03:00,40
TWEET,2019-05-21 21:00:00+03:00,45
TWEET,2019-05-22 00:00:00+03:00,21
TWEET,2019-05-22 03:00:00+03:00,7
TWEET,2019-05-22 06:00:00+03:00,24
TWEET,2019-05-22 09:00:00+03:00,70
TWEET,2019-05-22 12:00:00+03:00,89
TWEET,2019-05-22 15:00:00+03:00,72
TWEET,2019-05-22 18:00:00+03:00,89
TWEET,2019-05-22 21:00:00+03:00,106
TWEET,2019-05-23 00:00:00+03:00,45
TWEET,2019-05-23 03:00:00+03:00,11
TWEET,2019-05-23 06:00:00+03:00,40
TWEET,2019-05-23 09:00:00+03:00,108
TWEET,2019-05-23 12:00:00+03:00,100
TWEET,2019-05-23 15:00:00+03:00,51
TWEET,2019-05-23 18:00:00+03:00,84
TWEET,2019-05-23 21:00:00+03:00,77
TWEET,2019-05-24 00:00:00+03:00,48
TWEET,2019-05-24 03:00:00+03:00,12
TWEET,2019-05-24 06:00:00+03:00,45
TWEET,2019-05-24 09:00:00+03:00,108
TWEET,2019-05-24 12:00:00+03:00,104
TWEET,2019-05-24 15:00:00+03:00,114
TWEET,2019-05-24 18:00:00+03:00,155
TWEET,2019-05-24 21:00:00+03:00,158
TWEET,2019-05-25 00:00:00+03:00,64
TWEET,2019-05-25 03:00:00+03:00,25
TWEET,2019-05-25 06:00:00+03:00,55
TWEET,2019-05-25 09:00:00+03:00,132
TWEET,2019-05-25 12:00:00+03:00,127
TWEET,2019-05-25 15:00:00+03:00,104
TWEET,2019-05-25 18:00:00+03:00,133
TWEET,2019-05-25 21:00:00+03:00,119
TWEET,2019-05-26 00:00:00+03:00,66
TWEET,2019-05-26 03:00:00+03:00,23
TWEET,2019-05-26 06:00:00+03:00,106
TWEET,2019-05-26 09:00:00+03:00,262
TWEET,2019-05-26 12:00:00+03:00,515
TWEET,2019-05-26 15:00:00+03:00,489
TWEET,2019-05-26 18:00:00+03:00,1538
TWEET,2019-05-26 21:00:00+03:00,2574
TWEET,2019-05-27 00:00:00+03:00,1442
TWEET,2019-05-27 03:00:00+03:00,118
TWEET,2019-05-27 06:00:00+03:00,219
TWEET,2019-05-27 09:00:00+03:00,509
TWEET,2019-05-27 12:00:00+03:00,433
TWEET,2019-05-27 15:00:00+03:00,326
TWEET,2019-05-27 18:00:00+03:00,229
TWEET,2019-05-27 21:00:00+03:00,259
TWEET,2019-05-28 00:00:00+03:00,100
TWEET,2019-05-28 03:00:00+03:00,35
TWEET,2019-05-28 06:00:00+03:00,70
TWEET,2019-05-28 09:00:00+03:00,145
TWEET,2019-05-28 12:00:00+03:00,205
TWEET,2019-05-28 15:00:00+03:00,141
TWEET,2019-05-28 18:00:00+03:00,116
TWEET,2019-05-28 21:00:00+03:00,117
TWEET,2019-05-29 00:00:00+03:00,41
TWEET,2019-05-29 03:00:00+03:00,9
TWEET,2019-05-29 06:00:00+03:00,48
TWEET,2019-05-29 09:00:00+03:00,76
TWEET,2019-05-29 12:00:00+03:00,74
TWEET,2019-05-29 15:00:00+03:00,75
TWEET,2019-05-29 18:00:00+03:00,51
TWEET,2019-05-29 21:00:00+03:00,6
TWEET,2019-05-30 00:00:00+03:00,4
TWEET,2019-05-30 03:00:00+03:00,0
TWEET,2019-05-30 06:00:00+03:00,1
TWEET,2019-05-30 09:00:00+03:00,7
TWEET,2019-05-30 12:00:00+03:00,10
TWEET,2019-05-30 15:00:00+03:00,12
TWEET,2019-05-30 18:00:00+03:00,10
TWEET,2019-05-30 21:00:00+03:00,7
TWEET,2019-05-31 00:00:00+03:00,5
TWEET,2019-05-31 03:00:00+03:00,1
TWEET,2019-05-31 06:00:00+03:00,4
TWEET,2019-05-31 09:00:00+03:00,7
TWEET,2019-05-31 12:00:00+03:00,9
TWEET,2019-05-31 15:00:00+03:00,9
TWEET,2019-05-31 18:00:00+03:00,12
TWEET,2019-05-31 21:00:00+03:00,7
TWEET,2019-06-01 00:00:00+03:00,7
TWEET,2019-06-01 03:00:00+03:00,0
TWEET,2019-06-01 06:00:00+03:00,0
TWEET,2019-06-01 09:00:00+03:00,4
TWEET,2019-06-01 12:00:00+03:00,2
