Type,CreatedAt,Count
REPLY,2019-05-31 03:00:00+03:00,15
REPLY,2019-05-31 06:00:00+03:00,28
REPLY,2019-05-31 09:00:00+03:00,63
REPLY,2019-05-31 12:00:00+03:00,73
REPLY,2019-05-31 15:00:00+03:00,55
REPLY,2019-05-31 18:00:00+03:00,51
REPLY,2019-05-31 21:00:00+03:00,72
REPLY,2019-06-01 00:00:00+03:00,27
REPLY,2019-06-01 03:00:00+03:00,6
REPLY,2019-06-01 06:00:00+03:00,34
REPLY,2019-06-01 09:00:00+03:00,62
REPLY,2019-06-01 12:00:00+03:00,4
RETWEET,2019-05-20 09:00:00+03:00,158
RETWEET,2019-05-20 12:00:00+03:00,299
RETWEET,2019-05-20 15:00:00+03:00,278
RETWEET,2019-05-20 18:00:00+03:00,373
RETWEET,2019-05-20 21:00:00+03:00,468
RETWEET,2019-05-21 00:00:00+03:00,155
RETWEET,2019-05-21 03:00:00+03:00,21
RETWEET,2019-05-21 06:00:00+03:00,78
RETWEET,2019-05-21 09:00:00+03:00,233
RETWEET,2019-05-21 12:00:00+03:00,401
RETWEET,2019-05-21 15:00:00+03:00,320
RETWEET,2019-05-21 18:00:00+03:00,334
RETWEET,2019-05-21 21:00:00+03:00,457
RETWEET,2019-05-22 00:00:00+03:00,141
RETWEET,2019-05-22 03:00:00+03:00,20
RETWEET,2019-05-22 06:00:00+03:00,115
RETWEET,2019-05-22 09:00:00+03:00,281
RETWEET,2019-05-22 12:00:00+03:00,544
RETWEET,2019-05-22 15:00:00+03:00,393
RETWEET,2019-05-22 18:00:00+03:00,378
RETWEET,2019-05-22 21:00:00+03:00,581
RETWEET,2019-05-23 00:00:00+03:00,206
RETWEET,2019-05-23 03:00:00+03:00,43
RETWEET,2019-05-23 06:00:00+03:00,132
RETWEET,2019-05-23 09:00:00+03:00,400
RETWEET,2019-05-23 12:00:00+03:00,430
RETWEET,2019-05-23 15:00:00+03:00,287
RETWEET,2019-05-23 18:00:00+03:00,396
RETWEET,2019-05-23 21:00:00+03:00,660
RETWEET,2019-05-24 00:00:00+03:00,172
RETWEET,2019-05-24 03:00:00+03:00,17
RETWEET,2019-05-24 06:00:00+03:00,98
RETWEET,2019-05-24 09:00:00+03:00,336
RETWEET,2019-05-24 12:00:00+03:00,435
RETWEET,2019-05-24 15:00:00+03:00,581
RETWEET,2019-05-24 18:00:00+03:00,445
RETWEET,2019-05-24 21:00:00+03:00,539
