Type,CreatedAt,Count
RETWEET,2019-05-26 00:00:00+00:00,616
RETWEET,2019-05-26 03:00:00+00:00,710
RETWEET,2019-05-26 06:00:00+00:00,2277
RETWEET,2019-05-26 09:00:00+00:00,3650
RETWEET,2019-05-26 12:00:00+00:00,3826
RETWEET,2019-05-26 15:00:00+00:00,7570
RETWEET,2019-05-26 18:00:00+00:00,11580
RETWEET,2019-05-26 21:00:00+00:00,8847
RETWEET,2019-05-27 00:00:00+00:00,1238
RETWEET,2019-05-27 03:00:00+00:00,2043
RETWEET,2019-05-27 06:00:00+00:00,3749
RETWEET,2019-05-27 09:00:00+00:00,3219
RETWEET,2019-05-27 12:00:00+00:00,2868
RETWEET,2019-05-27 15:00:00+00:00,2297
RETWEET,2019-05-27 18:00:00+00:00,2612
RETWEET,2019-05-27 21:00:00+00:00,1026
RETWEET,2019-05-28 00:00:00+00:00,193
RETWEET,2019-05-28 03:00:00+00:00,693
RETWEET,2019-05-28 06:00:00+00:00,1490
RETWEET,2019-05-28 09:00:00+00:00,1556
RETWEET,2019-05-28 12:00:00+00:00,2262
RETWEET,2019-05-28 15:00:00+00:00,1920
RETWEET,2019-05-28 18:00:00+00:00,1955
RETWEET,2019-05-28 21:00:00+00:00,843
RETWEET,2019-05-29 00:00:00+00:00,155
RETWEET,2019-05-29 03:00:00+00:00,625
RETWEET,2019-05-29 06:00:00+00:00,1118
RETWEET,2019-05-29 09:00:00+00:00,1236
RETWEET,2019-05-29 12:00:00+00:00,1309
RETWEET,2019-05-29 15:00:00+00:00,1173
RETWEET,2019-05-29 18:00:00+00:00,575
RETWEET,2019-05-29 21:00:00+00:00,221
RETWEET,2019-05-30 00:00:00+00:00,108
RETWEET,2019-05-30 03:00:00+00:00,244
RETWEET,2019-05-30 06:00:00+00:00,555
RETWEET,2019-05-30 09:00:00+00:00,427
RETWEET,2019-05-30 12:00:00+00:00,602
RETWEET,2019-05-30 15:00:00+00:00,566
RETWEET,2019-05-30 18:00:00+00:00,675
RETWEET,2019-05-30 21:00:00+00:00,313
RETWEET,2019-05-31 00:00:00+00:00,59
RETWEET,2019-05-31 03:00:00+00:00,236
RETWEET,2019-05-31 06:00:00+00:00,496
RETWEET,2019-05-31 09:00:00+00:00,548
RETWEET,2019-05-31 12:00:00+00:00,656
RETWEET,2019-05-31 15:00:00+00:00,765
RETWEET,2019-05-31 18:00:00+00:00,836
RETWEET,2019-05-31 21:00:00+00:00,356
RETWEET,2019-06-01 00:00:00+00:00,68
RETWEET,2019-06-01 03:00:00+00:00,238
RETWEET,2019-06-01 06:00:00+00:00,556
RETWEET,2019-06-01 09:00:00+00:00,61
TWEET,2019-05-20 06:00:00+00:00,32
TWEET,2019-05-20 09:00:00+00:00,254
TWEET,2019-05-20 12:00:00+00:00,222
TWEET,2019-05-20 15:00:00+00:00,241
TWEET,2019-05-20 18:00:00+00:00,167
TWEET,2019-05-20 21:00:00+00:00,72
TWEET,2019-05-21 00:00:00+00:00,23
TWEET,2019-05-21 03:00:00+00:00,64
TWEET,2019-05-21 06:00:00+00:00,222
TWEET,2019-05-21 09:00:00+00:00,230
TWEET,2019-05-21 12:00:00+00:00,213
TWEET,2019-05-21 15:00:00+00:00,175
TWEET,2019-05-21 18:00:00+00:00,191
TWEET,2019-05-21 21:00:00+00:00,72
TWEET,2019-05-22 00:00:00+00:00,14
TWEET,2019-05-22 03:00:00+00:00,68
TWEET,2019-05-22 06:00:00+00:00,277
TWEET,2019-05-22 09:00:00+00:00,300
TWEET,2019-05-22 12:00:00+00:00,254
TWEET,2019-05-22 15:00:00+00:00,314
TWEET,2019-05-22 18:00:00+00:00,306
TWEET,2019-05-22 21:00:00+00:00,126
TWEET,2019-05-23 00:00:00+00:00,25
TWEET,2019-05-23 03:00:00+00:00,137
TWEET,2019-05-23 06:00:00+00:00,339
TWEET,2019-05-23 09:00:00+00:00,341
TWEET,2019-05-23 12:00:00+00:00,255
TWEET,2019-05-23 15:00:00+00:00,270
TWEET,2019-05-23 18:00:00+00:00,273
TWEET,2019-05-23 21:00:00+00:00,112
TWEET,2019-05-24 00:00:00+00:00,21
TWEET,2019-05-24 03:00:00+00:00,135
TWEET,2019-05-24 06:00:00+00:00,399
TWEET,2019-05-24 09:00:00+00:00,408
TWEET,2019-05-24 12:00:00+00:00,467
TWEET,2019-05-24 15:00:00+00:00,411
TWEET,2019-05-24 18:00:00+00:00,446
TWEET,2019-05-24 21:00:00+00:00,167
TWEET,2019-05-25 00:00:00+00:00,46
TWEET,2019-05-25 03:00:00+00:00,123
TWEET,2019-05-25 06:00:00+00:00,500
TWEET,2019-05-25 09:00:00+00:00,442
TWEET,2019-05-25 12:00:00+00:00,315
TWEET,2019-05-25 15:00:00+00:00,338
TWEET,2019-05-25 18:00:00+00:00,342
TWEET,2019-05-25 21:00:00+00:00,163
TWEET,2019-05-26 00:00:00+00:00,37
TWEET,2019-05-26 03:00:00+00:00,321
TWEET,2019-05-26 06:00:00+00:00,795
TWEET,2019-05-26 09:00:00+00:00,1475
TWEET,2019-05-26 12:00:00+00:00,1414
TWEET,2019-05-26 15:00:00+00:00,4107
TWEET,2019-05-26 18:00:00+00:00,5911
TWEET,2019-05-26 21:00:00+00:00,3032
TWEET,2019-05-27 00:00:00+00:00,233
TWEET,2019-05-27 03:00:00+00:00,630
TWEET,2019-05-27 06:00:00+00:00,1392
