Type,CreatedAt,Count
REPLY,2019-05-29 09:00:00+03:00,4
REPLY,2019-05-29 12:00:00+03:00,2
REPLY,2019-05-29 15:00:00+03:00,8
REPLY,2019-05-29 18:00:00+03:00,2
REPLY,2019-05-29 21:00:00+03:00,4
REPLY,2019-05-30 00:00:00+03:00,2
REPLY,2019-05-30 03:00:00+03:00,0
REPLY,2019-05-30 06:00:00+03:00,3
REPLY,2019-05-30 09:00:00+03:00,13
REPLY,2019-05-30 12:00:00+03:00,5
REPLY,2019-05-30 15:00:00+03:00,8
REPLY,2019-05-30 18:00:00+03:00,3
REPLY,2019-05-30 21:00:00+03:00,14
REPLY,2019-05-31 00:00:00+03:00,1
REPLY,2019-05-31 03:00:00+03:00,0
REPLY,2019-05-31 06:00:00+03:00,2
REPLY,2019-05-31 09:00:00+03:00,4
REPLY,2019-05-31 12:00:00+03:00,5
REPLY,2019-05-31 15:00:00+03:00,2
REPLY,2019-05-31 18:00:00+03:00,6
REPLY,2019-05-31 21:00:00+03:00,2
REPLY,2019-06-01 00:00:00+03:00,0
REPLY,2019-06-01 03:00:00+03:00,2
REPLY,2019-06-01 06:00:00+03:00,1
REPLY,2019-06-01 09:00:00+03:00,1
REPLY,2019-06-01 12:00:00+03:00,1
RETWEET,2019-05-20 09:00:00+03:00,11
RETWEET,2019-05-20 12:00:00+03:00,53
RETWEET,2019-05-20 15:00:00+03:00,39
RETWEET,2019-05-20 18:00:00+03:00,61
RETWEET,2019-05-20 21:00:00+03:00,85
RETWEET,2019-05-21 00:00:00+03:00,24
RETWEET,2019-05-21 03:00:00+03:00,1
RETWEET,2019-05-21 06:00:00+03:00,18
RETWEET,2019-05-21 09:00:00+03:00,59
RETWEET,2019-05-21 12:00:00+03:00,59
RETWEET,2019-05-21 15:00:00+03:00,55
RETWEET,2019-05-21 18:00:00+03:00,51
RETWEET,2019-05-21 21:00:00+03:00,60
RETWEET,2019-05-22 00:00:00+03:00,20
RETWEET,2019-05-22 03:00:00+03:00,3
RETWEET,2019-05-22 06:00:00+03:00,35
RETWEET,2019-05-22 09:00:00+03:00,53
